至此终年,墨宝非宝,http://www.jjwxc.net/onebook.php?novelid=1353170,原创-言情-近代现代-爱情,女主,轻松,至此系列,完结,227914字,"['这本书的简体书已经上市，比网络版多了番外。当当购买链接：', '平生一顾，至此终年。', '如果你遇到一个人，曾是个外科医生。十三岁那年，他和你的母亲在同一间医院被抢救，却意外地，在六七年后，听不见声音，上不了手术台，拿起书，成为了一个普通的大学老师。', '如果，他和你一样，有个遗弃自己的母亲，不能说出口的父亲。', '如果，他是因为一场举国的救死扶伤，损失了该有的健康。', '如果，他爱你。', '你会舍得，不爱他吗？', '”得顾平生，平生已无憾。”', '这是个简单的故事，就是两个比较可怜的娃，互相温暖的故事。']",天作之合 情有独钟,主角：顾平生，童言 ┃ 配角： ┃ 其它：,
表演科今天也想与侦探同归于尽,未西归,http://www.jjwxc.net/onebook.php?novelid=5297620,衍生-言情-近代现代-东方衍生,女主,爆笑,今天为降谷零产粮了吗,连载,775333字,"['【每天日更，请不要养肥啦~】', '【本故事纯属虚构，请不要过度代入哦~】', '艺术学院的表演科垫底差班，在参加学校旅游的时候集体穿越了，还被绑定了艺考系统。艺考系统每次随机抽出表演人数和剧本，每场必须达到60分以上，否则就会受到严重的惩罚。', '于是……', '差生一号：呜呜呜为什么我要在波洛咖啡厅里表演海王，店里的金发帅哥一直盯着我，我尴尬得脚趾都抠出了三房两厅了！', '差生二号：救命啊我为什么抽到黑帮交易，我被小学生侦探盯上了啊！完了他刚才是不是在报警？！', '差生三号：对面那个眯眯眼的帅哥邻居最近一直向我打招呼，他是不是对我有意思啊？', '差生四号：等死吧，那个是FBI，肯定是你昨天在家里练习歹徒被发现了！', '……', '表演科差生们：老师，当初我为什么不好好听你讲课！演戏好难啊！！', '旧文《每天都在被侦探逮捕的边缘试探》已完结，男主透子，请多多捧场！']",综漫 穿越时空 系统 柯南,主角：花田早春奈、透子 ┃ 配角：松田、赤井、小学生侦探等 ┃ 其它：酒厂、极道、异度,在柯南世界与侦探斗争的日日夜夜
袖中美人,寒菽,http://www.jjwxc.net/onebook.php?novelid=2380386,原创-言情-架空历史-爱情,女主,轻松,古代言情,完结,484938字,"['排雷：1，本文为狗血文，非甜宠，非爽文。', '2，男主狗皇帝，大渣男，有三宫六院，被别的女人用过，洁党慎入。不换男主。一对怨侣。', '3，自我检讨，这本后面是没写好，建议看到女主死掉就别往下看了。', '文案一:宫中无人不知怀袖姑姑,她年纪轻轻便高居尚宫之位，为女官之表率，四妃九嫔都要敬她三分。', '没人知道“怀袖”一名正是新帝少年时在榻上为她改的，意将她揣在怀口袖中,时时刻刻带在身边。', '只有她知道这位温文尔雅、恪守礼节的君王私底下有多肆意妄为。', '她总想，忍一忍，再忍一忍就可以出宫，退休养老，不用再伺候这个渣皇帝。', '忍着忍着，新帝还想给她升职转岗,非要她当皇后。', '倒也不必。告辞。', '文案二:怀袖知道自己对天子陛下来说，只是微不足道的小玩意。', '她出身微寒，无亲无故，无依无靠，比不得高门贵女。', '她跟了萧叡十几年，一直心知肚明，萧叡嫌她卑贱。她在萧叡心中，不过是个用得顺手的东西。', '假死离开时，她微笑着对萧叡说：“是，您是这世上最尊贵的人，贱妾卑微，我一无所有，唯剩此心，却实在不想奉献给您。您坐拥江山四海，无数人爱您，应当不缺我这颗心。”', '↓↓↓欢迎收藏我的作者专栏↓↓↓', '古言预收《千枝雪》↓', '文案一：', '阮扶雪幼失怙恃，跟随伯父母长大，她满心期盼，待到及笄，她就能嫁给祁竹。', '——祁竹是父母生前为她定好的未婚夫，更是她心爱的情郎。', '未料祁家倒台，伯父母毁约，转头把她许给旁人。', '几年后，她回娘家守寡，而祁竹弃文从武，成了当朝最年轻的将军，凯旋而归。', '阮家被祁竹报复，只得把她送到祁竹的掌心，任他折辱。', '她身为寡妇，却怀上祁竹的孩子，终是在抑郁中香消玉殒。倒也好，她也不必等祁竹回来，亲眼见他娶高门贵女，再被诛心。', '若有来生，她只愿他们一别两宽，各不亏欠。', '文案二：', '祁竹死在一片雪地里，他死时脑子里只想着阮扶雪。', '他早就不气了，那女人可怕得很，时时泪盈于睫，娇不胜风，胆子丁点大。', '离京前，她还在他怀里一边发抖一边哭着说：“你既要与贵女成亲，总不好再在私下与我牵扯不清，以后、以后莫要找我了。”', '她又想嫁给别的男人不成？他气急了，故意吓她：“你想得美，等我回来，就讨你作妾。”', '都是骗她的。他很后悔。', '其实他回绝了上峰女儿的亲事。', '想要这次回京，就娶她为妻。']",情有独钟 天作之合 青梅竹马 相爱相杀,主角：怀袖，萧叡 ┃ 配角：古言预收《千枝雪》求收藏 ┃ 其它：,你去何处，朕便将何处饰金屋
召唤玩家搞基建,安碧莲,http://www.jjwxc.net/onebook.php?novelid=4479653,原创-言情-架空历史-轻小说,女主,轻松,即将开坑之 第四天灾,完结,2000434字,"['【预收文《我全校都穿越了》，欢迎收藏带走】', '罗莎成为了帝国最年轻的女公爵，获得了最广袤的领地。', '本以为从此走上人生巅峰，却没想到，领地内忧外患，破败不堪，还经常在被巨龙烧烤的边缘试探。', '危难之际，来自异世界的游戏系统找上门来。', '【这里是您的金手指，请查收】', '为了更好的建设领地，罗莎决定和系统合作，召唤玩家共同建设，带领子民（和自己）走向幸福生活！', '=w=', '兽人：抢走罗莎公爵献给伟大的兽王陛下，冲鸭！', '玩家：灭掉这群兽人，回去交任务了，冲鸭！', '兽人：团灭众人，轻而易举.jpg', '玩家：立刻复活，不愧是我.jpg', '兽人：……？？？', '【题材为第四天灾相关，即召唤玩家，参加了衍生的第四天灾活动，不清楚这个题材的亲可以去活动页面看看还能收获更多快乐，或者度娘一下你就知道，笔芯】', '食用指南：', '1、苏爽文，金手指开大', '2、前期主事业，感情线后期上线', '3、沙雕欢乐向，建议不带脑子看', '4、勤快日更中，有事会请假', '5、看不到更新or收藏后不显示or收藏异常等等问题，可拨打晋江客服电话询问', '【预收文：《我全校都穿越了》，作者专栏最上方可见，依然是播撒快乐的沙雕苏爽文，收藏就能带走啦】']",系统 爽文 西幻 基建,主角：罗莎 ┃ 配角： ┃ 其它：第四天灾，沙雕,叮，您的沙雕玩家已上线
头号炮灰[快穿],兰桂,http://www.jjwxc.net/onebook.php?novelid=2554000,衍生-言情-架空历史-其他衍生,女主,轻松,剧情流苏爽快穿,完结,3821501字,"['化解炮灰的怨气，逆袭炮灰的人生！', '影后苏雪云穿梭于异世间，替代悲惨之人活出精彩人生。', '——————', '新文求支持：', '※《末世女在恋综干饭》', '末世唐玥穿成了黑红女配，即将在恋爱综艺里形象尽毁，遭全网谩骂。', '精神、力量双异能的唐玥：？？？', '是干饭不香还是赚钱不爽？', '高富帅前任：我们早就退婚了，你不要再纠缠我。', '唐玥：我对回收垃圾不感兴趣。', '花花公子：你确实称得上是颜值天花板，我可以让你陪在我身边。', '唐玥：你对自己的丑陋一无所知。', '凤凰男：虽然你很让人心动，但我娶的只会是富家千金。', '唐玥：到底谁给你的自信？', '刚开始观众把唐玥当笑话，天天等着她出丑。', '后来所有人看着屏幕上那个力能扛鼎、十项全能的大佬跪喊666！', '唐玥：在末世横行过的人无所畏惧。', '——————', '我的其他快穿文:', '※《作精女配觉醒了[快穿]》', '※《BOSS打脸手册[快穿]》', '※《大佬拿了渣男剧本[快穿]》', '※《把主角碾成渣(快穿)》', '※《退休反派穿成炮灰女配[快穿]》', '※《快穿之护短狂魔》']",女强 打脸 快穿 爽文,主角：苏雪云 ┃ 配角：新文《末世女在恋综干饭》求收藏 ┃ 其它：求收藏作者专栏鸭~,打脸虐渣苏爽无敌
大英雄时代,priest,http://www.jjwxc.net/onebook.php?novelid=1944945,原创-言情-幻想未来-爱情,女主,正剧,全年龄&言情之 芒种,完结,380610字,"['（原名《女汉子》）', '2429年，地球最后的和平时代在繁华的黄昏里终结，走向了一场旷日持久的战争，懵懂的英雄们还在襁褓中羽翼未丰，就已经被推向残酷的大气层外。', '血与火的时代就此拉开帷幕，顷刻间把中央商圈奔走不息的大片霓虹与橱窗里魅力非凡的模特海报烧成了一把灰烬。', '“告我地球同胞，敌人没有无往不胜的锋锐，并非无可战胜之神，但有我浩然军魂一息尚存，必与这些数典忘祖之辈血战到底，以安我同胞生者之心，慰我同胞死者之灵。”', '“我等愿身化飞灰，扬于百万星河。”', '——直到黎明前的最后一刻。', '给亲爱的太后的生日贺文！太后万寿无疆~~~', '鸣谢萧璃妹纸改名前的原来封面：', 'cp：毒蛇型男vs内敛型女', '扫雷：无科学纯扯淡，不美型真汉子。以及这是一篇真正的裹脚布，小伙伴们请慎入。', '更新频率：更新时间为每天中午十一点，会尽量日更，但由于没有存稿，不一定保证，断更会打招呼，谢谢诸位']",星际 未来架空,主角：傅落，杨宁 ┃ 配角：罗宾，付小馨，汪亚城，叶文林 ┃ 其它：扯淡永无止境,太空作战部队女汉子奋斗史
修真-师姐的剑,吃书虫子,http://www.jjwxc.net/onebook.php?novelid=1984419,原创-言情-架空历史-爱情,女主,正剧,仙姿侠骨香之 升级流,连载,2443797字,"['在这个丹器符法阵风靡，资源流、嗑药流横行的的修仙世界，剑修是这么一种古老、却不招人待见的职业：', '战力普遍强大，修为普遍低下——宜死。', '资源基本靠抢，疗伤基本靠躺——宜穷。', '女人都像男人，男人直逼野人——宜光棍。', '三千年后，调皮捣蛋的“杨小驴子”历经人世坎坷，仙途磨难终成昆仑剑派大师姐。', '杨夕：被骗了……', '剑修者，剑如其魂。', '心黑手狠的师姐，笑里藏刀的师姐，独当一面的师姐，嫁不出去的师姐，有一把修真界公认最美的剑……', '正统修真，剧情流大长文。', '烟熏的长发，火燎的素颜，', '汗湿的罗衫，滴血的长剑。', '女主十分接地气，最后高端大气了也不怎么上档次。', '有男主，但是爱情少少，干架多多。', '封面底图来自眼圈儿喵筒子的杨小驴子同人图，封面制作为我家昆仑赌坊大掌柜！', '宝宝的读者都翘可爱啊！']",女强 异闻传说 奇谭,主角：杨夕 ┃ 配角：邢铭，景中秀，邓远之，程玉琼，释少阳，胡尧，白允浪，花绍棠 ┃ 其它：女强，仙侠，剑修,一入剑“贱”门深似海
何处暖阳不倾城,北倾,http://www.jjwxc.net/onebook.php?novelid=2089609,原创-言情-近代现代-爱情,女主,轻松,任你密雨斜侵，我自坐拥王城之 暖阳倾宸,完结,423633字,"['唐泽宸，这个身家背景不详却扶摇直上的男人，', '名动A市，风姿卓越，让不少名媛淑女趋之若鹜。', '秦暖阳不认识他之前，遥望远观心存警戒。', '可认识之后……', '在哥哥的“别靠近他，别好奇他，别xx他”的警告里，', '还是越了雷池，……', '#何处暖阳不倾城#一次采访，主持人违反约定问了她好几个关于唐泽宸和她的问题。她面上不动声色，等她说完了才问道：“就算我回答了，你觉得这段能播出去？唐泽宸最不喜欢从不相干的女人嘴里听见自己的名字，我大概也属于后者。”这件事发生很久以后，唐泽宸在某夜说对她，“现在相干了。”', '#何处暖阳不倾城#记者采访秦暖阳道：“秦小姐你艺人生涯里最遗憾什么？”秦暖阳想了想，“没能体会潜规则？”那时记者已经知道她的身份，默默绕开这个话题又问：“有什么是你觉得非常啼笑皆非却真实存在的？”秦暖阳眯了眯眼，神情愉悦，“哦，bao养唐泽宸。”记者：“……”还能不能继续采访下去了？', '有话说：', '1.本文是此系列收官之作。', '2.全程无虐，温馨治愈系的暖文。', '3.男主气场略强大，女主也不弱，HE,1V1，双C。', '4.本文日更，如有意外提前请假，更新绝对有保障。', '5.谢绝扒榜，欢迎调戏。', '牙医坑已经开放文案收藏了，妹纸们快去收藏下吧！等《谁说》正文完结，立马接档！', '高冷牙医&蠢萌牙科实习生：', '新系列【好久不见】新坑《谁说我，不爱你》即将完结。', '指路→_→男主风投&商配，女主酒店大堂经理：', '同系列哥哥秦昭阳的青梅竹马文：', '腹黑苏清澈VS美艳毒舌宋星辰：', '同系列完结文娱乐圈大佬VS一线大腕：', '同系列禽兽二爷VS小怪兽双高干：', '冷面律师VS气质女王VS娇萌小宝宝：', '腹黑男VS呆萌女', '腹黑八皇子VS聪慧清冷医女', '北子的专栏，请收藏包养~']",情有独钟 天作之合 娱乐圈,主角：唐泽宸，秦暖阳 ┃ 配角：北子 ┃ 其它：娱乐圈，宠文，温馨治愈向,财大气粗的唐先生的追妻之路
脱轨,priest,http://www.jjwxc.net/onebook.php?novelid=2249118,原创-言情-近代现代-爱情,女主,正剧,全年龄&言情之 惊蛰,完结,274102字,"['鸣谢“穿上那个马甲！”姑娘的封面=w=', '你相信存在无数个和你生活的宇宙一模一样的平行空间吗？', '明明是同一个人，在这个空间中是不可一世的富家女，在另一个地方就是一无所有的打工妹。', '所有的平行空间井水不犯河水，理论上永远也不会相交，有一天，盛气凌人的富家女江晓媛在一场蓄谋已久的意外中，变成了另一个时空中的“自己”。', '剥离开家世、学历、相貌和财富，什么才是最终的自己？', '本故事为次元版本的变形计。', '更新频率为每天中午十一点，不更会挂请假条~', '给我家太后，生日快乐^_^', '◆其他出版文当当传送门：', '专栏链接', '十一月十日周一VIP，当日三更，以后长评送分，独家发布谢绝转载，请转载的诸位尽快撤文了，谢谢，再次感谢支持正版~', '替阿幂推个新文', '阿幂的新文：《昭华未央》']",幻想空间 现代架空 励志人生 穿越时空,主角：江晓媛，祁连 ┃ 配角： ┃ 其它：,公主病治疗手记
自从我捡到了杀殿这白富美[综],老肝妈,http://www.jjwxc.net/onebook.php?novelid=3178139,衍生-言情-架空历史-东方衍生,女主,正剧,蛇精二次元,完结,1510022字,"['作者有话说1：请·收·藏·我·的·专·栏！【鞠躬.jpg】', '作者有话说2：文都完结了，别看盗版了==', '作者有话说3：全文只有第一章被锁，改了大半年就是放不出来，佛了。', '下一本《当人类最强转生成狗》，无CP综漫文，喜欢的可以收~~', '排雷：男穿女，搞事大佬爱上我，犬口组1V1，双洁。主角不是完美的人，狗毛病挺多的，不喜直接点叉就好。', '主题：人与自然【微笑.jpg】', '通知：有防盗哦，没什么章节是一毛钱买不到的，如果有，那就多花几毛钱。于你，是一杯奶茶；于我，是正版曙光。', '他养了只哈士奇，不幸去见了上帝；', '他玩儿了个妖号，不幸变了副身体；', '他为了保命饲宠，不幸成为狗儿媳；', '他以为不会翻船，不幸栽在了坑里。', '蛇精剧本，怎么拼得过大佬们的算计？', '非酋体制，如何骚得过大宇宙的恶意？', '纵有千言万语诉，最后都汇成了MMP！']",性别转换 重生 少年漫 系统,主角：叶久泽 ┃ 配角：西国大狗子等各路狗比“队友” ┃ 其它：富强民主文明和谐，一锅乱炖，各种碳烤,自从我捡到了杀殿这白富美
轻易放火,墨宝非宝,http://www.jjwxc.net/onebook.php?novelid=1115639,原创-言情-近代现代-爱情,女主,轻松,轻易系列,完结,207963字,"['这本书的最新再版已经上市，比网络版多了新番外。当当购买链接（如果点不开链接，也可以自己在当当网搜索书名）：', '这是一个小编剧爱上大明星的故事。', '“若得易文泽，必金屋藏娇之。”', '作为他十几年的资深粉，佳禾奉之为宝典，却未料最后被金屋藏娇的……是自己。', '“每个人都有自己的沧海桑田。', '然后，一定会有人伸出手，陪你一路走到幸福。”', '关键定语：极端甜文/极端生活化']",娱乐圈 都市情缘 情有独钟 天作之合,主角：佳禾，易文泽 ┃ 配角：天楚，乔乔，顾宇，程皓，廖静，萧余，小欧，随剧情添加 ┃ 其它：,小编剧+大明星
我这糟心的重生,石头与水,http://www.jjwxc.net/onebook.php?novelid=5342343,原创-言情-近代现代-爱情,女主,正剧,码字中,完结,1107980字,"['避雷针提醒：', '女主一重生到六十岁拆迁前，与孝子贤孙斗智斗勇。', '女主二是女主一的外孙女，双女主成长向。', '轻快爽文，许多胡诌，不必考证。', '突然间来的灵感，随手写，散漫种田，没存稿，早十点更新，一天一更。', '重点：如果看不到更新章节，请自动进入上一章节点“下一章”，既可进入新章节。', 'V章购买比例70%，防盗时间24小时。', '元宵节诗会【2021.02.03-2021.02.28】', '参赛方式：登陆状态下任意一篇下发评，第一行写""元宵赛诗会""，下面即是您的诗作。', '参赛内容：诗词均可，长诗短诗，现代古代，均不限。', '评选方式：每篇参赛作品的作者评选出自己文下参赛诗词的一二三等奖共6名，网站评选全部参赛作品的一二三等奖共9名。', '作者评奖：', '一等奖（每篇1名） 奖金：5000晋江币', '二等奖（每篇2名） 奖金：3000晋江币', '三等奖（每篇3名） 奖金：1000晋江币', '网站评奖：', '一等奖（1名） 奖金：10000晋江币', '二等奖（3名） 奖金：5000晋江币', '三等奖（5名） 奖金：2000晋江币']",种田文 重生 小门小户 成长,主角：林晚照，秦特 ┃ 配角： ┃ 其它：,重生回到拆迁前~
最佳女配,顾子木,http://www.jjwxc.net/onebook.php?novelid=1880563,原创-言情-近代现代-爱情,女主,轻松,【出埃及记】完结之 救赎与供应,完结,773573字,"['【下本预收《海王她跟美强惨大佬HE了[快穿]》 当海王动了心，就是满分情人】', '语琪是晋江总部门下的恶毒女配。', '具体点来说，她的工作便是穿越一本又一本的晋江小说，扮演其中与自己同名的恶毒女配。', '所谓三百六十行，行行出状元，语琪的职业道德与专业素养都是拔尖的，算是这一行里的金牌业务员。', '——————————', '下本预收《海王她跟美强惨大佬HE了[快穿]》', '#一代海王潜心求问，如何吊死在一棵歪脖子树上#', '作为资深海王，姜薇一直是个没有心的女人，她自私自利，她薄情寡性，她风流滥情。', '鱼塘翻车后，大好人生毁于一旦，姜薇被绑定了海王改造系统。', '要在7个世界和美强惨大佬达成【1V1双向真爱】，才能重启天之娇女的人生。', '世界1|跨圈CP：18线艺人X才华横溢却阴郁敏感的大作家——当忧郁深沉的思想，遇到魅惑人心的皮囊', '世界2|霸道Master爱上我：半龙学徒X勾结邪神失败的魅魔导师——依附强者OR自己抗争，谁笑到最后', '世界3|陛下他有个秘密：降国公主X生为天阉的工作狂皇帝——后天努力，能将先天缺陷变为美丽的缺憾', '世界4|神明的守则：教皇私生女X被万千信徒背弃的创世神明——真正的信仰，终可冲破形式的宗教', '……', '一开始姜薇绝望发问：', '跟大作家男友一冷战，火遍全国的连载就变BE，他万千书粉天天都想手撕我怎么办？', '跟别人吃了顿饭，魅魔导师就给我下了几十种迷情剂+最严苛的灵魂契约，要怎么才能活下来？', '才藏了半本春宫图，陛下就认为我嫌弃他不行，摩拳擦掌要踏平我的母国，该如何制止？', '拜了一次异教神祗，我的神明大人就拒绝献祭+不听祷告，如何得到他的再次眷顾？', '学乖以后，姜薇战战兢兢地当着大佬们的好情人，开始行程报备，绝不劈腿，生日送花，纪念日送红包，情话每天挂嘴边。', '#过去我是全网唾弃的海王渣女，后来我是人见人羡的满分情人#', '人美嘴甜没心没肺狗女主 VS 所托非人天天气吐血的大佬们', '1）1VN，不切片', '2）连环追夫火葬场，目标互宠+黑甜爽+双向救赎', '3）在每个世界都要跟可怕大魔王谈、恋、爱！', '【本文案最初发布于2021年2月9日，留有多处证据，抄梗者自重】', '本人微博：顾子木S妹纸']",穿越时空 女配 甜文 快穿,主角：语琪 ┃ 配角：所有反派男配 ┃ 其它：,女配攻略反派，快穿
大清第一作家,大团团,http://www.jjwxc.net/onebook.php?novelid=4813855,衍生-言情-架空历史-东方衍生,男主,轻松,【已完结】圈一块地，萌一群人之 一只鸽子精的自白，咕咕咕咕,完结,630936字,"['新坑：《刘备的三国农场》召唤游戏玩家来三国搞事情已开坑，正在连载中……', '文案：', '爱新觉罗·胤禩在很小的时候起，每天在梦里被迫看各种言情狗血剧。', '先是大玉儿，小玉儿，多尔衮，皇太极的恋情纠葛。', '再到先帝与董鄂娘娘的倾世绝恋，十岁那一天，他将汗阿玛与穿越女的爱恨情仇看到了大结局。', '十一岁开始，自新剧《霸道帝王爱上我之雍正狠狠爱》开播起，他看遍了以自己兄弟们为男主的各种死了都要爱。', '胤禩看破红尘，决定做一个没有感情的码字机。', '他要出书！要把自己体会过的剧毒剧情分享给其他人，让全世界的人体会到被剧情喂屎又放不下去含泪追更的感觉。', '千年后，历史学家说起爱新觉罗·胤禩时，这样评价他。', '“他是第一位畅销书作家，明明有绝佳的文采可著书立传，却以皇子之身，成为了我国历史上第一位狗血小说鼻祖。”', '“康熙骂他不务正业，却偷偷追更！”', '“九龙夺嫡时，胤禩受到波及而断更，这一断更，天都塌了……”', '“他的脑洞，令后世子孙眼界大开，他的三观，毒中更毒！”', '“他最大的贡献，是以一己之力，打破了清朝的文字狱！”', '沙雕欢脱向，鸡飞狗跳向', '这里是求生欲拉满的PS：是言情1V1 。小八虽然脑子被荼毒了，本质上身心还是个性向正常的正经美男子（不正常指的是恋/童、骨科等，会拎出来解释是因小八阅片无数，看到了自己与兄弟们的骨科同人，作为当事人体验很神奇。清朝阿哥大部分十几岁结婚，而小八是18岁以后结婚，不存在早恋情况。感情线少，为剧情服务，媳妇是历史上的八福晋。', '【公告】如果看到92、99章有重复错误，刷新一下就是最新章节！92章更新了番外3篇。', '预收：第四天灾类题材，为了诸葛丞相、赵云、关羽、张飞等蜀汉阵营的小可爱们开坑！', '《刘备的三国农场》：', '刘备是一款三国主题模拟经营游戏的npc，他知道自己身处游戏之中，人设取自于某个做了皇帝的历史名人。', '在某一个电闪雷鸣的夜晚，他睁开眼时发现自己到了一个名为刘家村的地方，刘备恍然大悟：定是游戏删档重启还换了个地图！', '他牢记使命，干起了一个引导NPC该做的事，教玩家们种地……', '#刘备的三国农场，内测开服#', '#耕种、浇水、施肥、除草、收获果实，享受全息田园风光，感受清醒自然的古华夏风韵#', '从无人问津，到星网爆红，大汉的土地上，饥民流民遍地，经营世外桃源，在另一个世界享受种田经营的美妙。', '#三国争霸模式开启#', '#保护世外桃源，一统汉家天下#', '玩家们：嗷嗷嗷，有关曹魏、东吴的作品太多了，曹老板实乃三国题材大忙人，倒是刘备所属的蜀汉阵营，不是被打败，就是在被干掉的路上。蜀汉没粮吃！为了诸葛丞相，冲鸭！——', '玩家们：我们只有一个心愿，子龙哥哥，但求一睡！', '玩家们：关公关公，美須須合影留念！这是我研制出来的洗发水，薄荷味的，可以保养胡须，再来点玫瑰花味的护发素！', '玩家们：张飞哥哥好帅哦o(*////▽////*)q，好想练男号和张飞一起露天洗澡？', '赵云：……', '关羽：……', '张飞：……？', '刘备：等等，你们不要乱来 w(?Д?)w', '玩家们：主公，等着我们为您搜集三国名人，拐不到，就绑架！', '玩家们：小霸王孙策，美都督周瑜，一个都不落。', '玩家们：那个，嘿嘿，主公，我们想去调戏曹操，还是小鲜肉的曹操可口好骗（吸溜），您看……？', '刘备：我们……是，种地，游戏……', '诸葛亮目光灼灼道：主公乃大英雄，让天下百姓不再流离失所，吃饱喝足，何止是种地而已？还请主公莫要妄自菲薄，亮必将誓死追随主公！', '刘备感动地热泪盈眶，一把抱住诸葛亮：呜呜呜，孔明是我最贴心的小天使。', '玩家们（震惊）：还没回过神，主公就将诸葛亮拐过来了！厉害啊主公！', '————————————————————', '已完结文：[清]再不努力就要被迫继承皇位了', '再不女装大汉就要亡了！', '当满级貂蝉穿越三国', '柳暗花明又见鬼[三国]', '他们都想抱朕大腿[综]', '更多完结文点击作者专栏即可get√']",清穿 宫廷侯爵 天之骄子 历史衍生,主角：胤禩 ┃ 配角：康熙与七个小矮人 ┃ 其它：,胤禩：咕咕咕咕咕咕咕咕咕咕咕咕
宠后之路,笑佳人,http://www.jjwxc.net/onebook.php?novelid=2356301,原创-言情-架空历史-爱情,女主,轻松,二之 傅容,完结,1056093字,"['上辈子傅容是肃王小妾，专房独宠，可惜肃王短命，她也在另觅新欢时重生了。', '傅容乐坏了，重生好啊，这回定要挑最好的男人嫁掉。谁料肃王突然缠了上来，动手动脚就算了，还想娶她当王妃？', '傅容真心不想嫁，', '她不怕他白日高冷晚上咳咳，可她不想当寡妇啊。', '阅读提示：', '1.双重生，1V1，HE。', '2.自大王爷跟自私美女互相降服，不虐女主。', '3.主讲王妃的幸福生活，宠后是终点。']",宫廷侯爵 重生 甜文,主角：傅容，徐晋 ┃ 配角：最新古言《娇娘春闺》已完结 ┃ 其它：强娶强宠，坏人也会有爱情,傅美人的幸福生活
大唐晋阳公主,鱼七彩,http://www.jjwxc.net/onebook.php?novelid=2419670,衍生-言情-古色古香-东方衍生,女主,轻松,那些年那些悬疑,完结,1249506字,"['晋阳公主跌下山涧，醒来之后，她感知的世界发生了变化。', '她能看到十丈以外飞翔的苍蝇腿，能听到隔了三栋宫墙的宫女们的窃窃私语，甚至能闻辨出数百丈远的尚食局的菜色……', '李世民：“这天下唯有兕子懂我心。”', '魏征：“公主察言观色乃一绝。”', '长孙无忌：“外甥女前途不可限量。”', '李治：“妹妹什么都好，但就爱一本正经的胡说八道，偏偏父亲和满朝文武都信她，我也快信了……”', '----------', '娇宠公主苏爽路，巨玛丽苏设定，好好好好，棒棒棒棒~', '虽然唐代，但半架空的瞎掰流，除女主谁都可黑，粉慎入，考据慎入。', '剧情流，权谋破案的调调，cp1v1，男主大女主六岁，结局HE[谢绝扒榜]', '感谢好基友王辰予弈的封面，么么~', '】', '推荐大鱼的红楼完结文：', '大鱼的其它完结文（红楼、古言等），请戳大鱼的专栏么么哒→_→', '微博名：鱼七彩，请假等公告，以及扯屁在此处→_→']",传奇 打脸 悬疑推理 爽文,主角：李明达， ┃ 配角：李世民，碧云，狄仁杰，魏叔玉，程处弼，萧锴等 ┃ 其它：唐朝，李世民，历史同人,苏爽公主来探案
[综]自从我接手了本丸这群祖宗,老肝妈,http://www.jjwxc.net/onebook.php?novelid=3440574,衍生-言情-架空历史-东方衍生,女主,正剧,蛇精二次元,完结,688888字,"['【晋江首发，谢绝转载】', 'PS：暗堕本丸风，沙雕路子野。时政充反派，不适不要点~~', 'PS：下一本《当人类最强转生成狗》，求承包~~', '狗文案无法描述狗正文一言难尽的狗内容——', '轮回大佬秦寻真，打穿副本想养生。', '不料掉进本丸里，身边全是狗男人。', '寝当番中蹦个迪，养猪团建要搞起。', '待到来年再回忆，不禁点赞投了币。', '刀精美貌赛天仙，试问姬君甜不甜。', '奈何大佬爱文件，一门心思只赚钱。', '“姬君，你看我美吗？”', '“不约。”', '“……”']",综漫 无限流 系统 成长,主角：秦寻真 ┃ 配角：三明治精，嗑丸狗泳，一骑一震，自切，洗碗 ┃ 其它：一本丸的刀精一本丸的狗，一本丸的美男向前走~~,刀子：到底谁是谁祖宗啊！
影帝的公主,笑佳人,http://www.jjwxc.net/onebook.php?novelid=2197950,原创-言情-近代现代-爱情,女主,轻松,二之 记忆,完结,389131字,"['明薇有幸与穆廷州搭戏，扮演他悉心教导的公主，', '不料穆廷州车祸昏迷，醒来自称戏中太傅，从此对她毕恭毕敬又管东管西！', '-', '影帝求婚词：', '我想集毕生精力拍部戏，', '明小姐，你愿意做我的女主吗？', '*', '完结文都在专栏，求收藏！']",娱乐圈 励志人生 甜文,主角：明薇，穆廷州 ┃ 配角：高傲影帝变忠犬，超甜 ┃ 其它：,高傲影帝变痴汉，超甜
慢慢仙途之仙灵界,绝世小白,http://www.jjwxc.net/onebook.php?novelid=1467822,原创-言情-架空历史-仙侠,女主,轻松,慢慢仙途,连载,1404894字,"['姑娘们都懂的，某就不写啥了，就吼一句：记得收藏文章！（不要网页收藏，请点【收藏此文】）', '忘记说了，本文是第二部，第一部点进某专栏就能看见了。', 'PS：这是某的专栏地址，方便的话可以一起收藏。', '某已经尽力了，被锁的章节怎么改都不行，先就这样吧，啥时候有空某再重新琢磨琢磨']",灵异神怪 仙侠修真 女强,主角：萧瑶 ┃ 配角： ┃ 其它：,夹尾巴狼女修的修仙故事
